"","subject","trial","item","category","supercategory","PosOr","answercode","correct","correct_manual","answer_auto_jaro","correct_auto_jaro","word","word.c","letters.01","timing.01"
"4378",9,58,"panther","Raubtiere","Tiere",5,"almostcorrect","1",1,"alternative_corrected",1,"PUMAEnter","PUMA","P",996
"4379",9,59,"gabel","Kochen","Werkzeug",5,"almostcorrect","1",1,"approx_correct",1,"GABELEnter*","GABEL1*","G",1043
"4380",9,60,"schlüssel","Filler","Filler",5,"correct","1",1,"correct",1,"SCHLÜSSELEnter","SCHLÜSSEL","S",1780
"4381",9,61,"lkw","Strasse","Fortbewegungsmittel",1,"correct","1",1,"correct",1,"LKWEnter","LKW","L",1049
"4382",9,62,"goldfisch","Fische","Tiere",1,"almostcorrect","1",1,"alternative_corrected",1,"FISCHEnter","FISCH","F",806
"4383",9,63,"teppich","Filler","Filler",1,"correct","1",1,"correct",1,"TEPPICHEnter","TEPPICH","T",866
"4384",9,64,"regal","Aufbewahrung","Möbel",1,"first_letter_incorrect","NA",0,"first_letter_error",0,"TEGALEnter","TEGAL","T",830
"4385",9,65,"delfin","Fische","Tiere",2,"correct","1",1,"correct",1,"DELFINEnter","DELFIN","D",859
"4386",9,66,"bus","Strasse","Fortbewegungsmittel",2,"correct","1",1,"correct",1,"BUSEnter","BUS","B",841
"4387",9,67,"pfeife","Filler","Filler",2,"almostcorrect","1",1,"correctedtocorrect",1,"PFEIEFBackspaceBackspaceFEEnter","PFEIFE","P",1686
"4388",9,68,"aal","Fische","Tiere",3,"correct","1",1,"correct",1,"AALEnter","AAL","A",1186
"4389",9,69,"safe","Aufbewahrung","Möbel",2,"correct","1",1,"correct",1,"SAFEEnter","SAFE","S",1113
"4390",9,70,"kamera","Filler","Filler",3,"correct","1",1,"correct",1,"KAMERAEnter","KAMERA","K",1519
"4391",9,71,"hai","Fische","Tiere",4,"correct","1",1,"correct",1,"HAIEnter","HAI","H",881
"4392",9,72,"schublade","Aufbewahrung","Möbel",3,"correct","1",1,"correct",1,"SCHUBLADEEnter","SCHUBLADE","S",1420
"4393",9,73,"motorrad","Strasse","Fortbewegungsmittel",3,"correct","1",1,"correct",1,"MOTORRADEnter","MOTORRAD","M",1439
"4394",9,74,"rochen","Fische","Tiere",5,"correct","1",1,"correct",1,"ROCHENEnter","ROCHEN","R",1113
"4395",9,75,"parfum","Filler","Filler",4,"correct","1",1,"approx_correct",1,"PAFUMEnter","PAFUM","P",1451
"4396",9,76,"kutsche","Strasse","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"KUTSCHEEnter","KUTSCHE","K",1887
"4397",9,77,"schachtel","Aufbewahrung","Möbel",4,"almostcorrect","1",1,"alternative_corrected",1,"BOXEnter","BOX","B",1375
"4398",9,78,"würfel","Filler","Filler",5,"correct","1",1,"correct",1,"WÜRFELEnter","WÜRFEL","W",1098
"4399",9,79,"auto","Strasse","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"AUTOEnter","AUTO","A",916
"4400",9,80,"kleiderschrank","Aufbewahrung","Möbel",5,"semantic_relation","NA",0,"not_correct",0,"REGALEnter","REGAL","R",1329
"4401",9,81,"yacht","Wasser","Fortbewegungsmittel",1,"almostcorrect","1",1,"alternative_corrected",1,"SCHIFFEnter","SCHIFF","S",1274
"4402",9,82,"bleistift","Büro","Werkzeug",1,"first_letter_incorrect","NA",0,"first_letter_error",0,"SBackspaceBLEISTIFTEnter","BLEISTIFT","S",824
"4403",9,83,"ventilator","Filler","Filler",1,"almostcorrect","1",1,"correctedtocorrect",1,"VENTILATBackspaceTOREnter","VENTILATOR","V",2232
"4404",9,84,"fächer","Filler","Filler",2,"correct","1",1,"correct",1,"FÄCHEREnter","FÄCHER","F",1968
"4405",9,85,"geschirrspüler","Küche","Möbel",1,"isna","NA",0,"isna",0,"NA","NA","W",1507
"4406",9,86,"zigarette","Filler","Filler",3,"correct","1",1,"correct",1,"ZIGARETTEEnter","ZIGARETTE","Z",1675
"4407",9,87,"radiergummi","Büro","Werkzeug",2,"correct","1",1,"correct",1,"RADIERGUMMIEnter","RADIERGUMMI","R",1103
"4408",9,88,"mikrowelle","Küche","Möbel",2,"correct","1",1,"correct",1,"MIKROWELLEEnter","MIKROWELLE","M",1500
"4409",9,89,"spaghetti","Filler","Filler",4,"almostcorrect","1",1,"correctedtocorrect",1,"SPAGHETIBackspaceTIEnter","SPAGHETTI","S",1134
"4410",9,90,"gondel","Wasser","Fortbewegungsmittel",2,"semantic_relation","NA",0,"not_correct",0,"KANUEnter","KANU","K",1118
"4411",9,91,"herd","Küche","Möbel",3,"unrelated_other","NA",0,"first_letter_error",0,"ERDEnter","ERD","E",1093
"4412",9,92,"lineal","Büro","Werkzeug",3,"correct","1",1,"correct",1,"LINEALEnter","LINEAL","L",1008
"4413",9,93,"segelschiff","Wasser","Fortbewegungsmittel",3,"almostcorrect","1",1,"alternative_corrected",1,"SCHIFFEnter","SCHIFF","S",678
"4414",9,94,"kaffeemaschine","Küche","Möbel",4,"semantic_relation","NA",0,"approx_alternative",1,"KAFFEEEnter","KAFFEE","K",1540
"4415",9,95,"klammer","Büro","Werkzeug",4,"correct","1",1,"correct",1,"KLAMMEREnter","KLAMMER","K",2526
"4416",9,96,"u-boot","Wasser","Fortbewegungsmittel",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"SCHIBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceUBOOTEnter","6UBOOT","S",1176
"4417",9,97,"kerze","Filler","Filler",5,"correct","1",1,"correct",1,"KERZEEnter","KERZE","K",833
"4418",9,98,"schere","Büro","Werkzeug",5,"almostcorrect","1",1,"approx_correct",1,"SCHEREnterE","SCHER1E","S",695
"4419",9,99,"kanu","Wasser","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"KANUEnter","KANU","K",874
"4420",9,100,"kühlschrank","Küche","Möbel",5,"correct","1",1,"correct",1,"KÜHLSCHRANKEnter","KÜHLSCHRANK","K",1693
"4421",9,101,"apfel","Obst","Lebensmittel",1,"correct","1",1,"correct",1,"APFELEnter","APFEL","A",883
"4422",9,102,"spinne","Insekten","Tiere",1,"correct","1",1,"correct",1,"SPINNEEnter","SPINNE","S",759
"4423",9,103,"luftballon","Filler","Filler",1,"almostcorrect","1",1,"approx_correct",1,"LUFTBALLOONEnter","LUFTBALLOON","L",872
"4424",9,104,"banane","Obst","Lebensmittel",2,"correct","1",1,"correct",1,"BANANEEnter","BANANE","B",1471
"4425",9,105,"becher","Trinkgefässe","Misc II",1,"correct","1",1,"correct",1,"BECHEREnter","BECHER","B",1306
"4426",9,106,"biene","Insekten","Tiere",2,"first_letter_incorrect","NA",0,"first_letter_error",0,"NBackspaceBEINEBackspaceBackspaceBackspaceIBackspaceBackspaceIEEBackspaceNEEnter","BIENE","N",1109
"4427",9,107,"kirsche","Obst","Lebensmittel",3,"correct","1",1,"correct",1,"KIRSCHEEnter","KIRSCHE","K",1071
"4428",9,108,"glas","Trinkgefässe","Misc II",2,"correct","1",1,"correct",1,"GLASEnter","GLAS","G",895
"4429",9,109,"puppe","Filler","Filler",2,"correct","1",1,"correct",1,"PUPPEEnter","PUPPE","P",998
"4430",9,110,"trauben","Obst","Lebensmittel",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"TBackspaceWEINTRAUBENEnter","WEINTRAUBEN","T",1384
"4431",9,111,"tasse","Trinkgefässe","Misc II",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"TBackspaceTASSEEnter","TASSE","T",1492
"4432",9,112,"käfig","Filler","Filler",3,"correct","1",1,"correct",1,"KÄFIGEnter","KÄFIG","K",1309
"4433",9,113,"fliege","Insekten","Tiere",3,"correct","1",1,"correct",1,"FLIEGEEnter","FLIEGE","F",1120
"4434",9,114,"brille","Filler","Filler",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"SBackspaceBRILLEEnter","BRILLE","S",714
"4435",9,115,"kanne","Trinkgefässe","Misc II",4,"almostcorrect","1",1,"alternative_corrected",1,"TEEKANNEEnter","TEEKANNE","T",2059
"4436",9,116,"marienkäfer","Insekten","Tiere",4,"almostcorrect","1",1,"correctedtocorrect",1,"MARIENLBackspaceKÄFEREnter","MARIENKÄFER","M",1232
"4437",9,117,"pinsel","Filler","Filler",5,"correct","1",1,"correct",1,"PINSELEnter","PINSEL","P",994
"4438",9,118,"birne","Obst","Lebensmittel",5,"almostcorrect","1",1,"approx_correct",1,"BIRENEnter","BIREN","B",736
"4439",9,119,"ameise","Insekten","Tiere",5,"correct","1",1,"correct",1,"AMEISEEnter","AMEISE","A",860
"4440",9,120,"flasche","Trinkgefässe","Misc II",5,"almostcorrect","1",1,"approx_correct",1,"FLASCHEnter","FLASCH","F",1351
"4441",9,121,"hammer","Heimwerker","Werkzeug",1,"correct","1",1,"correct",1,"HAMMEREnter","HAMMER","H",1883
"4442",9,122,"bein","Körperteile","Misc I",1,"semantic_relation","NA",0,"not_correct",0,"FUSEnter","FUS","F",1104
"4443",9,123,"schokolade","Süssigkeiten","Lebensmittel",1,"correct","1",1,"correct",1,"SCHOKOLADEEnter","SCHOKOLADE","S",1684
"4444",9,124,"kassette","Filler","Filler",1,"correct","1",1,"correct",1,"KASSETTEEnter","KASSETTE","K",1298
"4445",9,125,"hand","Körperteile","Misc I",2,"correct","1",1,"correct",1,"HANDEnter","HAND","H",965
"4446",9,126,"kekse","Süssigkeiten","Lebensmittel",2,"correct","1",1,"correct",1,"KEKSEEnter","KEKSE","K",986
"4447",9,127,"bohrmaschine","Heimwerker","Werkzeug",2,"almostcorrect","1",1,"approx_correct",1,"BOHRMASCHIENEnter","BOHRMASCHIEN","B",1861
"4448",9,128,"arm","Körperteile","Misc I",3,"correct","1",1,"correct",1,"ARMEnter","ARM","A",1254
"4449",9,129,"kopfkissen","Filler","Filler",2,"almostcorrect","1",1,"alternative_corrected",1,"KISSENEnter","KISSEN","K",833
"4450",9,130,"tafel","Filler","Filler",3,"correct","1",1,"correct",1,"TAFELEnter","TAFEL","T",897
"4451",9,131,"bonbon","Süssigkeiten","Lebensmittel",3,"almostcorrect","1",1,"correctedtocorrect",1,"BOMBackspaceNBONEnter","BONBON","B",894
"4452",9,132,"zange","Heimwerker","Werkzeug",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"TBackspaceZANGEEnter","ZANGE","T",2996
"4453",9,133,"baby","Filler","Filler",4,"correct","1",1,"correct",1,"BABYEnter","BABY","B",925
"4454",9,134,"eis","Süssigkeiten","Lebensmittel",4,"correct","1",1,"correct",1,"EISEnter","EIS","E",924
"4455",9,135,"ohr","Körperteile","Misc I",4,"correct","1",1,"correct",1,"OHREnter","OHR","O",885
"4456",9,136,"schraubenzieher","Heimwerker","Werkzeug",4,"correct","1",1,"correct",1,"SCHRAUBENZIEHEREnter","SCHRAUBENZIEHER","S",789
"4457",9,137,"kuchen","Süssigkeiten","Lebensmittel",5,"correct","1",1,"correct",1,"KUCHENEnter","KUCHEN","K",964
"4458",9,138,"fuss","Körperteile","Misc I",5,"correct","1",1,"correct",1,"FUSSEnter","FUSS","F",952
"4459",9,139,"feile","Heimwerker","Werkzeug",5,"correct","1",1,"correct",1,"FEILEEnter","FEILE","F",1610
"4460",9,140,"fenster","Filler","Filler",5,"correct","1",1,"correct",1,"FENSTEREnter","FENSTER","F",1123
"4461",9,141,"badewanne","Filler","Filler",1,"almostcorrect","1",1,"alternative_corrected",1,"WANNEEnter","WANNE","W",1489
"4462",9,142,"couch","Sitzen","Möbel",1,"almostcorrect","1",1,"correctedtocorrect",1,"COUHCBackspaceBackspaceCHEnter","COUCH","C",1332
"4463",9,143,"kirche","Gebäude","Misc II",1,"first_letter_incorrect","NA",0,"first_letter_error",0,"FBackspaceKIRCHEEnter","KIRCHE","F",1030
"4464",9,144,"briefkasten","Filler","Filler",2,"almostcorrect","1",1,"alternative_corrected",1,"POSTFACHEnter","POSTFACH","P",2456
"4465",9,145,"ampel","Filler","Filler",3,"correct","1",1,"correct",1,"AMPELEnter","AMPEL","A",726
"4466",9,146,"strauss","Vögel","Tiere",1,"almostcorrect","1",1,"alternative_corrected",1,"PFAUEnter","PFAU","P",974
"4467",9,147,"ball","Filler","Filler",4,"correct","1",1,"correct",1,"BALLEnter","BALL","B",2376
"4468",9,148,"fernglas","Filler","Filler",5,"correct","1",1,"correct",1,"FERNGLASEnter","FERNGLAS","F",915
"4469",9,149,"schwan","Vögel","Tiere",2,"almostcorrect","1",1,"approx_correct",1,"SCHWNAEnter","SCHWNA","S",764
"4470",9,150,"hocker","Sitzen","Möbel",2,"semantic_relation","NA",0,"distance_based_error",0,"STUHLEnter","STUHL","S",1152
"4471",9,151,"burg","Gebäude","Misc II",2,"first_letter_incorrect","NA",0,"first_letter_error",0,"NURBBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBURGEnter","6BURG","N",1138
"4472",9,152,"eule","Vögel","Tiere",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"UBackspaceEULEEnter","EULE","U",1629
"4473",9,153,"stuhl","Sitzen","Möbel",3,"correct","1",1,"correct",1,"STUHLEnter","STUHL","S",1103
"4474",9,154,"tempel","Gebäude","Misc II",3,"isna","NA",0,"isna",0,"NA","NA","C",3833
"4475",9,155,"taube","Vögel","Tiere",4,"correct","1",1,"correct",1,"TAUBEEnter","TAUBE","T",1491
"4476",9,156,"bank","Sitzen","Möbel",4,"correct","1",1,"correct",1,"BANKEnter","BANK","B",4679
"4477",9,157,"hochhaus","Gebäude","Misc II",4,"correct","1",1,"correct",1,"HOCHHAUSEnter","HOCHHAUS","H",1350
"4478",9,158,"ente","Vögel","Tiere",5,"correct","1",1,"correct",1,"ENTEEnter","ENTE","E",1069
"4479",9,159,"sessel","Sitzen","Möbel",5,"semantic_relation","NA",0,"distance_based_error",0,"STIBackspaceUHLEnter","STUHL","S",1081
"4480",9,160,"schloss","Gebäude","Misc II",5,"almostcorrect","1",1,"alternative_corrected",1,"BURGEnter","BURG","B",1446
"4481",20,1,"sense","Bauernhof","Werkzeug",1,"correct","1",1,"correct",1,"SENSE ","SENSE","S",1161
"4482",20,2,"briefmarke","Filler","Filler",1,"correct","1",1,"correct",1,"BRIEFMARKE ","BRIEFMARKE","B",1396
"4483",20,3,"paprika","Gemüse","Lebensmittel",1,"correct","1",1,"correct",1,"PAPRIKA ","PAPRIKA","P",1209
"4484",20,4,"pelzmantel","Jacken","Kleidung",1,"isna","NA",0,"isna",0,"NA","NA","M",1338
"4485",20,5,"schaufel","Bauernhof","Werkzeug",2,"correct","1",1,"correct",1,"SCHAUFEL ","SCHAUFEL","S",1647
"4486",20,6,"käfig","Filler","Filler",2,"almostcorrect","1",1,"correctedtocorrect",1,"KÖBackspaceÄFIG ","KÄFIG","K",1014
"4487",20,7,"daunenweste","Jacken","Kleidung",2,"correct","1",1,"correct",1,"DAUNENWESTE ","DAUNENWESTE","D",1518
"4488",20,8,"säge","Bauernhof","Werkzeug",3,"correct","1",1,"correct",1,"SÄGE ","SÄGE","S",1027
"4489",20,9,"ball","Filler","Filler",3,"correct","1",1,"correct",1,"BALL ","BALL","B",1607
"4490",20,10,"ventilator","Filler","Filler",4,"correct","1",1,"correct",1,"VENTILATOR ","VENTILATOR","V",1974
"4491",20,11,"kartoffel","Gemüse","Lebensmittel",2,"correct","1",1,"correct",1,"KARTOFFEL ","KARTOFFEL","K",961
"4492",20,12,"besen","Bauernhof","Werkzeug",4,"correct","1",1,"correct",1,"BESEN ","BESEN","B",1753
"4493",20,13,"sakko","Jacken","Kleidung",3,"correct","1",1,"correct",1,"SAKKO ","SAKKO","S",1449
"4494",20,14,"karotte","Gemüse","Lebensmittel",3,"correct","1",1,"correct",1,"KAROTTE ","KAROTTE","K",2619
"4495",20,15,"fernglas","Filler","Filler",5,"correct","1",1,"correct",1,"FERNGLAS ","FERNGLAS","F",1015
"4496",20,16,"kapuzenpulli","Jacken","Kleidung",4,"isna","NA",0,"isna",0,"NA","NA","K",2003
"4497",20,17,"gurke","Gemüse","Lebensmittel",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"LLIBackspaceBackspaceBackspaceGURKE ","GURKE","L",NA
"4498",20,18,"axt","Bauernhof","Werkzeug",5,"correct","1",1,"correct",1,"AXT ","AXT","A",2552
"4499",20,19,"arztkittel","Jacken","Kleidung",5,"almostcorrect","1",1,"alternative_corrected",1,"KITTEL ","KITTEL","K",2578
"4500",20,20,"brokkoli","Gemüse","Lebensmittel",5,"correct","1",1,"correct",1,"BROKKOLI ","BROKKOLI","B",1136
"4501",20,21,"löwenzahn","Blumen","Misc II",1,"correct","1",1,"correct",1,"LÖWENZAHN ","LÖWENZAHN","L",1244
"4502",20,22,"pfeife","Filler","Filler",1,"correct","1",1,"correct",1,"PFEIFE ","PFEIFE","P",1276
"4503",20,23,"schaf","Huftiere","Tiere",1,"correct","1",1,"correct",1,"SCHAF ","SCHAF","S",1243
"4504",20,24,"geige","Instrumente","Misc I",1,"correct","1",1,"correct",1,"GEIGE ","GEIGE","G",2258
"4505",20,25,"bürste","Filler","Filler",2,"correct","1",1,"correct",1,"BÜRSTE ","BÜRSTE","B",1523
"4506",20,26,"schwert","Filler","Filler",3,"correct","1",1,"correct",1,"SCHWERT ","SCHWERT","S",1765
"4507",20,27,"sonnenblume","Blumen","Misc II",2,"correct","1",1,"correct",1,"SONNENBLUME ","SONNENBLUME","S",1880
"4508",20,28,"klavier","Instrumente","Misc I",2,"correct","1",1,"correct",1,"KLAVIER ","KLAVIER","K",1100
"4509",20,29,"pferd","Huftiere","Tiere",2,"correct","1",1,"correct",1,"PFERD ","PFERD","P",1202
"4510",20,30,"briefkasten","Filler","Filler",4,"correct","1",1,"correct",1,"BRIEFKASTEN ","BRIEFKASTEN","B",1265
"4511",20,31,"harfe","Instrumente","Misc I",3,"correct","1",1,"correct",1,"HARFE ","HARFE","H",1040
"4512",20,32,"reh","Huftiere","Tiere",3,"correct","1",1,"correct",1,"REH ","REH","R",1580
"4513",20,33,"tulpe","Blumen","Misc II",3,"correct","1",1,"correct",1,"TULPE ","TULPE","T",1473
"4514",20,34,"gitarre","Instrumente","Misc I",4,"correct","1",1,"correct",1,"GITARRE ","GITARRE","G",1380
"4515",20,35,"tafel","Filler","Filler",5,"correct","1",1,"correct",1,"TAFEL ","TAFEL","T",1110
"4516",20,36,"rose","Blumen","Misc II",4,"correct","1",1,"correct",1,"ROSE ","ROSE","R",1673
"4517",20,37,"kuh","Huftiere","Tiere",4,"correct","1",1,"correct",1,"KUH ","KUH","K",1238
"4518",20,38,"schlagzeug","Instrumente","Misc I",5,"correct","1",1,"correct",1,"SCHLAGZEUG ","SCHLAGZEUG","S",1470
"4519",20,39,"orchidee","Blumen","Misc II",5,"semantic_relation","NA",0,"not_correct",0,"FLIEDER ","FLIEDER","F",1845
"4520",20,40,"kamel","Huftiere","Tiere",5,"correct","1",1,"correct",1,"KAMEL ","KAMEL","K",1253
"4521",20,41,"löffel","Kochen","Werkzeug",1,"correct","1",1,"correct",1,"LÖFFEL ","LÖFFEL","L",1115
"4522",20,42,"spaghetti","Filler","Filler",1,"correct","1",1,"correct",1,"SPAGHETTI ","SPAGHETTI","S",1367
"4523",20,43,"armband","Schmuck","Kleidung",1,"correct","1",1,"correct",1,"ARMBAND ","ARMBAND","A",1820
"4524",20,44,"löwe","Raubtiere","Tiere",1,"correct","1",1,"correct",1,"LÖWE ","LÖWE","L",1120
"4525",20,45,"gabel","Kochen","Werkzeug",2,"correct","1",1,"correct",1,"GABEL ","GABEL","G",1428
"4526",20,46,"kette","Schmuck","Kleidung",2,"correct","1",1,"correct",1,"KETTE ","KETTE","K",1449
"4527",20,47,"bär","Raubtiere","Tiere",2,"first_letter_incorrect","NA",0,"first_letter_error",0,"NBackspaceBÄR ","BÄR","N",1245
"4528",20,48,"schneebesen","Kochen","Werkzeug",3,"correct","1",1,"correct",1,"SCHNEEBESEN ","SCHNEEBESEN","S",1242
"4529",20,49,"ring","Schmuck","Kleidung",3,"correct","1",1,"correct",1,"RING ","RING","R",1477
"4530",20,50,"fenster","Filler","Filler",2,"correct","1",1,"correct",1,"FENSTER ","FENSTER","F",1403
"4531",20,51,"kassette","Filler","Filler",3,"correct","1",1,"correct",1,"KASSETTE ","KASSETTE","K",1064
"4532",20,52,"kelle","Kochen","Werkzeug",4,"correct","1",1,"correct",1,"KELLE ","KELLE","K",2032
"4533",20,53,"brosche","Schmuck","Kleidung",4,"almostcorrect","1",1,"alternative_corrected",1,"SCHMUCK ","SCHMUCK","S",2821
"4534",20,54,"panther","Raubtiere","Tiere",3,"correct","1",1,"correct",1,"PANTHER ","PANTHER","P",1571
"4535",20,55,"würfel","Filler","Filler",4,"correct","1",1,"correct",1,"WÜRFEL ","WÜRFEL","W",1469
"4536",20,56,"ohrring","Schmuck","Kleidung",5,"correct","1",1,"correct",1,"OHRRING ","OHRRING","O",1754
"4537",20,57,"leopard","Raubtiere","Tiere",4,"isna","NA",0,"isna",0,"NA","NA","T",2510
"4538",20,58,"messer","Kochen","Werkzeug",5,"correct","1",1,"correct",1,"MESSER ","MESSER","M",1341
"4539",20,59,"cd","Filler","Filler",5,"correct","1",1,"correct",1,"CD ","CD","C",1621
"4540",20,60,"tiger","Raubtiere","Tiere",5,"correct","1",1,"correct",1,"TIGER ","TIGER","T",1397
"4541",20,61,"kopfkissen","Filler","Filler",1,"almostcorrect","1",1,"alternative_corrected",1,"KISSEN ","KISSEN","K",1021
"4542",20,62,"safe","Aufbewahrung","Möbel",1,"correct","1",1,"correct",1,"SAFE ","SAFE","S",3671
"4543",20,63,"puppe","Filler","Filler",2,"almostcorrect","1",1,"approx_correct",1,"PUPP ","PUPP","P",1719
"4544",20,64,"kutsche","Strasse","Fortbewegungsmittel",1,"correct","1",1,"correct",1,"KUTSCHE ","KUTSCHE","K",1414
"4545",20,65,"kamera","Filler","Filler",3,"correct","1",1,"correct",1,"KAMERA ","KAMERA","K",2424
"4546",20,66,"luftballon","Filler","Filler",4,"correct","1",1,"correct",1,"LUFTBALLON ","LUFTBALLON","L",1694
"4547",20,67,"hai","Fische","Tiere",1,"correct","1",1,"correct",1,"HAI ","HAI","H",1783
"4548",20,68,"kleiderschrank","Aufbewahrung","Möbel",2,"almostcorrect","1",1,"alternative_corrected",1,"SCHRANK ","SCHRANK","S",1953
"4549",20,69,"auto","Strasse","Fortbewegungsmittel",2,"correct","1",1,"correct",1,"AUTO ","AUTO","A",1437
"4550",20,70,"delfin","Fische","Tiere",2,"almostcorrect","1",1,"approx_correct",1,"DELPHIN ","DELPHIN","D",2133
"4551",20,71,"pinsel","Filler","Filler",5,"isna","NA",0,"isna",0,"NA","NA","P",5430
"4552",20,72,"lkw","Strasse","Fortbewegungsmittel",3,"isna","NA",0,"isna",0,"NA","NA","L",1833
"4553",20,73,"schublade","Aufbewahrung","Möbel",3,"isna","NA",0,"isna",0,"NA","NA","S",2838
"4554",20,74,"aal","Fische","Tiere",3,"correct","1",1,"correct",1,"AAL ","AAL","A",1289
"4555",20,75,"bus","Strasse","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"BUS ","BUS","B",1483
"4556",20,76,"regal","Aufbewahrung","Möbel",4,"correct","1",1,"correct",1,"REGAL ","REGAL","R",2165
"4557",20,77,"rochen","Fische","Tiere",4,"correct","1",1,"correct",1,"ROCHEN ","ROCHEN","R",1707
"4558",20,78,"motorrad","Strasse","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"MOTORRAD ","MOTORRAD","M",1477
"4559",20,79,"schachtel","Aufbewahrung","Möbel",5,"correct","1",1,"correct",1,"SCHACHTEL ","SCHACHTEL","S",1133
"4560",20,80,"goldfisch","Fische","Tiere",5,"almostcorrect","1",1,"alternative_corrected",1,"FISCH ","FISCH","F",1691
"4561",20,81,"kühlschrank","Küche","Möbel",1,"correct","1",1,"correct",1,"KÜHLSCHRANK ","KÜHLSCHRANK","K",1377
"4562",20,82,"bleistift","Büro","Werkzeug",1,"correct","1",1,"correct",1,"BLEISTIFT ","BLEISTIFT","B",1550
"4563",20,83,"schwamm","Filler","Filler",1,"correct","1",1,"correct",1,"SCHWAMM ","SCHWAMM","S",1279
"4564",20,84,"herd","Küche","Möbel",2,"correct","1",1,"correct",1,"HERD ","HERD","H",1742
"4565",20,85,"schere","Büro","Werkzeug",2,"correct","1",1,"correct",1,"SCHERE ","SCHERE","S",1220
"4566",20,86,"segelschiff","Wasser","Fortbewegungsmittel",1,"correct","1",1,"correct",1,"SEGELSCHIFF ","SEGELSCHIFF","S",1277
"4567",20,87,"geschirrspüler","Küche","Möbel",3,"isna","NA",0,"isna",0,"NA","NA","G",1950
